order_detail_key,source_row_id,order_key,order_id,order_date,ship_date,shipping_days,ship_mode,customer_id,customer_name,segment,country,state,city,postal_code,region,product_key,product_id,product_name,category,sub_category,sales,quantity,discount,profit
2970,2970,1934,US-2024-156797,2024-08-11,2024-08-15,4,"Standard Class",PO-19180,"Philisse Overcash","Home Office","United States","New York","New York City",10035,East,528,OFF-AR-10001427,"Newell 330","Office Supplies",Art,11.960000,2,0.00,3.109600
2971,2971,1934,US-2024-156797,2024-08-11,2024-08-15,4,"Standard Class",PO-19180,"Philisse Overcash","Home Office","United States","New York","New York City",10035,East,1880,TEC-PH-10004614,"AT&T 841000 Phone",Technology,Phones,138.000000,2,0.00,34.500000
3882,3882,1935,US-2024-156853,2024-12-03,2024-12-05,2,"Second Class",HP-14815,"Harold Pawlan","Home Office","United States","New Hampshire",Concord,3301,East,1247,OFF-PA-10003656,"Xerox 1935","Office Supplies",Paper,184.660000,7,0.00,84.943600
3651,3651,1936,US-2024-156867,2024-11-13,2024-11-17,4,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Colorado,Aurora,80013,West,287,FUR-FU-10004006,"Deflect-o DuraMat Lighweight Studded Beveled Mat for Low Pile Carpeting",Furniture,Furnishings,102.360000,3,0.20,-3.838500
3653,3653,1936,US-2024-156867,2024-11-13,2024-11-17,4,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Colorado,Aurora,80013,West,759,OFF-BI-10002794,"Avery Trapezoid Ring Binder 3 Capacity Black 1040 sheets","Office Supplies",Binders,36.882000,3,0.70,-25.817400
3661,3661,1936,US-2024-156867,2024-11-13,2024-11-17,4,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Colorado,Aurora,80013,West,1524,TEC-AC-10001552,"Logitech K350 2.4Ghz Wireless Keyboard",Technology,Accessories,238.896000,6,0.20,-26.875800
2160,2160,1937,US-2024-156923,2024-02-16,2024-02-20,4,NULL,SP-20860,"Sung Pak",Corporate,"United States","New Hampshire",Dover,3820,East,1207,OFF-PA-10002751,"Xerox 1920","Office Supplies",Paper,35.880000,6,0.00,16.146000
3387,3387,1938,US-2024-157014,2024-10-03,2024-10-06,3,"Second Class",BM-11785,"Bryan Mills",Consumer,"United States",Ohio,Columbus,43229,East,45,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases Baked Enamel Finish on Steel Gray",Furniture,Bookcases,35.490000,1,0.55,-15.615600
3389,3389,1938,US-2024-157014,2024-10-03,2024-10-06,3,"Second Class",BM-11785,"Bryan Mills",Consumer,"United States",Ohio,Columbus,43229,East,690,OFF-BI-10001098,"Acco D-Ring Binder w/DublLock","Office Supplies",Binders,32.070000,5,0.70,-22.449000
3391,3391,1938,US-2024-157014,2024-10-03,2024-10-06,3,"Second Class",BM-11785,"Bryan Mills",Consumer,"United States",Ohio,Columbus,43229,East,1483,TEC-AC-10000057,"Microsoft Natural Ergonomic Keyboard 4000",Technology,Accessories,47.984000,2,0.20,0.599800
3392,3392,1938,US-2024-157014,2024-10-03,2024-10-06,3,"Second Class",BM-11785,"Bryan Mills",Consumer,"United States",Ohio,Columbus,43229,East,1545,TEC-AC-10002167,"Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive",Technology,Accessories,24.000000,2,0.20,-2.700000
3825,3825,1939,US-2024-157028,2024-11-28,2024-12-03,5,"Standard Class",MA-17995,"Michelle Arnett","Home Office","United States","New Mexico","Las Cruces",88001,West,629,OFF-AR-10004441,"BIC Brite Liner Highlighters","Office Supplies",Art,8.280000,2,0.00,3.477600
3955,3955,1940,US-2024-157035,2024-12-09,2024-12-12,3,"First Class",KB-16600,"Ken Brennan",Corporate,"United States",Indiana,Columbus,47201,Central,1275,OFF-PA-10004156,"Xerox 188","Office Supplies",Paper,34.020000,3,0.00,16.669800
4070,4070,1941,US-2024-157084,2024-12-19,2024-12-24,5,"Standard Class",JG-15160,"James Galang",Consumer,"United States",California,"Los Angeles",90049,West,1542,TEC-AC-10002049-1,"Plantronics Savi W720 Multi-Device Wireless Headset System",Technology,Accessories,1265.850000,3,0.00,556.974000
4074,4074,1941,US-2024-157084,2024-12-19,2024-12-24,5,"Standard Class",JG-15160,"James Galang",Consumer,"United States",California,"Los Angeles",90049,West,1826,TEC-PH-10002922,"ShoreTel ShorePhone IP 230 VoIP phone",Technology,Phones,675.960000,5,0.20,84.495000
3823,3823,1942,US-2024-157133,2024-11-28,2024-12-03,5,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Illinois,Champaign,61821,Central,321,FUR-FU-10004904,"Eldon L Workstation Diamond Chairmat",Furniture,Furnishings,151.960000,5,0.60,-182.352000
2079,2079,1943,US-2024-157154,2024-01-10,2024-01-15,5,"Standard Class",MM-17920,"Michael Moore",Consumer,"United States","New York","New York City",10011,East,345,FUR-TA-10001889,"Bush Advantage Collection Racetrack Conference Table",Furniture,Tables,1018.104000,4,0.40,-373.304800
4097,4097,1944,US-2024-157287,2024-12-22,2024-12-23,1,"First Class",HR-14830,"Harold Ryan",Corporate,"United States",Pennsylvania,Philadelphia,19140,East,71,FUR-CH-10001270,"Harbour Creations Steel Folding Chair",Furniture,Chairs,422.625000,7,0.30,0.000000
4099,4099,1944,US-2024-157287,2024-12-22,2024-12-23,1,"First Class",HR-14830,"Harold Ryan",Corporate,"United States",Pennsylvania,Philadelphia,19140,East,1352,OFF-ST-10001172,"Tennsco Lockers Sand","Office Supplies",Storage,33.568000,2,0.20,1.678400
2769,2769,1945,US-2024-157322,2024-07-02,2024-07-06,4,"Standard Class",RH-19600,"Rob Haberlin",Consumer,"United States",Illinois,"Carol Stream",60188,Central,113,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair Khaki",Furniture,Chairs,382.116000,6,0.30,-92.799600
2770,2770,1945,US-2024-157322,2024-07-02,2024-07-06,4,"Standard Class",RH-19600,"Rob Haberlin",Consumer,"United States",Illinois,"Carol Stream",60188,Central,122,FUR-CH-10004086,"Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",Furniture,Chairs,408.422000,2,0.30,-5.834600
2775,2775,1945,US-2024-157322,2024-07-02,2024-07-06,4,"Standard Class",RH-19600,"Rob Haberlin",Consumer,"United States",Illinois,"Carol Stream",60188,Central,1081,OFF-PA-10000659-1,"Adams Phone Message Book Professional 400 Message Capacity 5 3/6” x 11”","Office Supplies",Paper,11.168000,2,0.20,3.769200
2779,2779,1945,US-2024-157322,2024-07-02,2024-07-06,4,"Standard Class",RH-19600,"Rob Haberlin",Consumer,"United States",Illinois,"Carol Stream",60188,Central,1408,OFF-ST-10003208,"Adjustable Depth Letter/Legal Cart","Office Supplies",Storage,435.504000,3,0.20,48.994200
2780,2780,1945,US-2024-157322,2024-07-02,2024-07-06,4,"Standard Class",RH-19600,"Rob Haberlin",Consumer,"United States",Illinois,"Carol Stream",60188,Central,1436,OFF-ST-10004507,"Advantus Rolling Storage Box","Office Supplies",Storage,68.600000,5,0.20,6.002500
2646,2646,1946,US-2024-157343,2024-06-07,2024-06-11,4,"Standard Class",HD-14785,"Harold Dahlen","Home Office","United States",Pennsylvania,Philadelphia,19143,East,583,OFF-AR-10003183,"Avery Fluorescent Highlighter Four-Color Set","Office Supplies",Art,8.016000,3,0.20,1.002000
2647,2647,1946,US-2024-157343,2024-06-07,2024-06-11,4,"Standard Class",HD-14785,"Harold Dahlen","Home Office","United States",Pennsylvania,Philadelphia,19143,East,798,OFF-BI-10003707,"Aluminum Screw Posts","Office Supplies",Binders,18.312000,4,0.70,-12.208000
2649,2649,1946,US-2024-157343,2024-06-07,2024-06-11,4,"Standard Class",HD-14785,"Harold Dahlen","Home Office","United States",Pennsylvania,Philadelphia,19143,East,1073,OFF-PA-10000552,"Xerox 200","Office Supplies",Paper,25.920000,5,0.20,9.072000
2471,2471,1947,US-2024-157434,2024-04-29,2024-05-04,5,"Second Class",JK-15640,"Jim Kriz","Home Office","United States",Pennsylvania,Philadelphia,19120,East,1125,OFF-PA-10001526,"Xerox 1949","Office Supplies",Paper,NULL,NULL,0.20,2.888400
4012,4012,1948,US-2024-157770,2024-12-13,2024-12-15,2,"First Class",RD-19585,"Rob Dowd",Consumer,"United States",California,Temecula,92592,West,649,OFF-BI-10000050,"Angle-D Binders with Locking Rings Label Holders","Office Supplies",Binders,29.200000,5,0.20,9.855000
4017,4017,1948,US-2024-157770,2024-12-13,2024-12-15,2,"First Class",RD-19585,"Rob Dowd",Consumer,"United States",California,Temecula,92592,West,1524,TEC-AC-10001552,"Logitech K350 2.4Ghz Wireless Keyboard",Technology,Accessories,248.850000,5,0.00,27.373500
4018,4018,1948,US-2024-157770,2024-12-13,2024-12-15,2,"First Class",RD-19585,"Rob Dowd",Consumer,"United States",California,Temecula,92592,West,1584,TEC-AC-10003399,"Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive",Technology,Accessories,36.240000,1,0.00,-181.200000
4019,4019,1948,US-2024-157770,2024-12-13,2024-12-15,2,"First Class",RD-19585,"Rob Dowd",Consumer,"United States",California,Temecula,92592,West,1757,TEC-PH-10001530-1,"Plantronics Voyager Pro Legend",Technology,Phones,494.376000,3,0.20,49.437600
3070,3070,1949,US-2024-157805,2024-08-31,2024-09-04,4,"Standard Class",RH-19510,"Rick Huthwaite","Home Office","United States",California,"San Diego",92037,West,1873,TEC-PH-10004447,"Toshiba IPT2010-SD IP Telephone",Technology,Phones,555.960000,5,0.20,41.697000
2278,2278,1950,US-2024-157812,2024-03-22,2024-03-26,4,"Standard Class",DB-13210,"Dean Braden",Consumer,"United States",Texas,Houston,77041,Central,659,OFF-BI-10000285,"XtraLife ClearVue Slant-D Ring Binders by Cardinal","Office Supplies",Binders,14.112000,9,0.80,NULL
2280,2280,1950,US-2024-157812,2024-03-22,2024-03-26,4,"Standard Class",DB-13210,"Dean Braden",Consumer,"United States",Texas,Houston,77041,Central,1337,OFF-ST-10000736,"Carina Double Wide Media Storage Towers in Natural & Black","Office Supplies",Storage,129.568000,2,0.20,-25.913600
2282,2282,1950,US-2024-157812,2024-03-22,2024-03-26,4,"Standard Class",DB-13210,"Dean Braden",Consumer,"United States",Texas,Houston,77041,Central,1486,TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc 25/Pack",Technology,Accessories,18.392000,1,0.20,5.287700
2118,2118,1951,US-2024-157959,2024-02-03,2024-02-04,1,"First Class",RW-19540,"Rick Wilson",Corporate,"United States",California,"Los Angeles",90008,West,297,FUR-FU-10004093,"Hand-Finished Solid Wood Document Frame",Furniture,Furnishings,136.920000,4,0.00,NULL
4077,4077,1952,US-2024-158148,2024-12-20,2024-12-26,6,"Standard Class",JM-15865,"John Murray",Consumer,"United States",Virginia,Arlington,22204,South,457,OFF-AP-10003281,"Acco 6 Outlet Guardian Standard Surge Suppressor","Office Supplies",Appliances,36.270000,3,0.00,10.881000
3844,3844,1953,US-2024-158323,2024-11-30,2024-12-03,3,"First Class",AB-10600,"Ann Blume",Corporate,"United States","North Carolina",Jacksonville,28540,South,191,FUR-FU-10001546,"Dana Swing-Arm Lamps",Furniture,Furnishings,17.088000,2,0.20,1.068000
2728,2728,1954,US-2024-158351,2024-06-20,2024-06-24,4,"Second Class",BC-11125,"Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,1532,TEC-AC-10001838,"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",Technology,Accessories,319.984000,2,0.20,91.995400
3255,3255,1955,US-2024-158421,2024-09-21,2024-09-26,5,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","South Carolina",Columbia,29203,South,55,FUR-CH-10000309,"Global Comet Stacking Arm Chair",Furniture,Chairs,1690.040000,4,0.00,422.510000
3261,3261,1955,US-2024-158421,2024-09-21,2024-09-26,5,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","South Carolina",Columbia,29203,South,649,OFF-BI-10000050,"Angle-D Binders with Locking Rings Label Holders","Office Supplies",Binders,14.600000,2,0.00,6.862000
3262,3262,1955,US-2024-158421,2024-09-21,2024-09-26,5,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","South Carolina",Columbia,29203,South,873,OFF-EN-10001453,"Tyvek Interoffice Envelopes 9 1/2 x 12 1/2 100/Box","Office Supplies",Envelopes,121.960000,2,0.00,57.321200
3264,3264,1955,US-2024-158421,2024-09-21,2024-09-26,5,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","South Carolina",Columbia,29203,South,1146,OFF-PA-10001801,"Xerox 193","Office Supplies",Paper,23.920000,4,0.00,11.720800
3265,3265,1955,US-2024-158421,2024-09-21,2024-09-26,5,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","South Carolina",Columbia,29203,South,1326,OFF-ST-10000563,"Fellowes Bankers Box Stor/Drawer Steel Plus","Office Supplies",Storage,63.960000,2,0.00,6.396000
3266,3266,1955,US-2024-158421,2024-09-21,2024-09-26,5,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","South Carolina",Columbia,29203,South,1393,OFF-ST-10002444,"Recycled Eldon Regeneration Jumbo File","Office Supplies",Storage,85.960000,7,0.00,24.068800
3268,3268,1955,US-2024-158421,2024-09-21,2024-09-26,5,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","South Carolina",Columbia,29203,South,1431,OFF-ST-10004186,"Stur-D-Stor Shelving Vertical 5-Shelf: 72H x 36W x 18 1/2D","Office Supplies",Storage,887.840000,8,0.00,17.756800
3270,3270,1955,US-2024-158421,2024-09-21,2024-09-26,5,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","South Carolina",Columbia,29203,South,1719,TEC-PH-10000369,"HTC One Mini",Technology,Phones,629.950000,5,0.00,176.386000
3272,3272,1955,US-2024-158421,2024-09-21,2024-09-26,5,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","South Carolina",Columbia,29203,South,1805,TEC-PH-10002538,"Grandstream GXP1160 VoIP phone",Technology,Phones,113.730000,3,0.00,32.981700
4108,4108,1956,US-2024-158456,2024-12-24,2024-12-29,5,"Standard Class",KT-16465,"Kean Takahito",Consumer,"United States",California,"Los Angeles",90032,West,689,OFF-BI-10001097,"Avery Hole Reinforcements","Office Supplies",Binders,19.936000,4,0.20,7.226800
4111,4111,1956,US-2024-158456,2024-12-24,2024-12-29,5,"Standard Class",KT-16465,"Kean Takahito",Consumer,"United States",California,"Los Angeles",90032,West,955,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box 800/Box","Office Supplies",Fasteners,45.920000,4,0.00,21.582400
2642,2642,1957,US-2024-158491,2024-06-04,2024-06-09,5,"Second Class",BP-11155,"Becky Pak",Consumer,"United States",California,"Los Angeles",90008,West,1533,TEC-AC-10001874,"Logitech Wireless Anywhere Mouse MX for PC and Mac",Technology,Accessories,119.980000,2,0.00,35.994000
2643,2643,1957,US-2024-158491,2024-06-04,2024-06-09,5,"Second Class",BP-11155,"Becky Pak",Consumer,"United States",California,"Los Angeles",90008,West,1597,TEC-AC-10003870,"Logitech Z-906 Speaker sys - home theater - 5.1-CH",Technology,Accessories,989.970000,3,0.00,395.988000
3619,3619,1958,US-2024-158554,2024-11-09,2024-11-09,0,"Same Day",CM-12190,"Charlotte Melton",Consumer,"United States",Pennsylvania,Philadelphia,19134,East,1265,OFF-PA-10004000,"While You Were Out Pads 50 per Pad 4 x 5 1/4 Green Cycle","Office Supplies",Paper,11.352000,3,0.20,NULL
3720,3720,1959,US-2024-158589,2024-11-20,2024-11-24,4,"Standard Class",KW-16570,"Kelly Williams",Consumer,"United States",California,"San Francisco",94109,West,191,FUR-FU-10001546,"Dana Swing-Arm Lamps",Furniture,Furnishings,32.040000,3,0.00,8.010000
3630,3630,1960,US-2024-158659,2024-11-10,2024-11-14,4,"Second Class",SC-20695,"Steve Chapman",Corporate,"United States",Indiana,Richmond,47374,Central,1411,OFF-ST-10003306,"Letter Size Cart","Office Supplies",Storage,714.300000,5,0.00,-3571.500000
2068,2068,1961,US-2024-158701,2024-01-05,2024-01-10,5,"Standard Class",JL-15175,"James Lanier","Home Office","United States",California,"San Francisco",94110,West,480,OFF-AP-10004859,"Acco 6 Outlet Guardian Premium Surge Suppressor","Office Supplies",Appliances,87.360000,6,0.00,23.587200
2070,2070,1961,US-2024-158701,2024-01-05,2024-01-10,5,"Standard Class",JL-15175,"James Lanier","Home Office","United States",California,"San Francisco",94110,West,700,OFF-BI-10001294,"Fellowes Binding Cases","Office Supplies",Binders,56.160000,6,0.20,17.550000
4138,4138,1962,US-2024-158792,2024-12-26,2025-01-02,7,"Standard Class",BD-11605,"Brian Dahlen",Consumer,"United States",Massachusetts,Lawrence,1841,East,940,OFF-FA-10002815,Staples,"Office Supplies",Fasteners,22.200000,5,0.00,10.434000
2791,2791,1963,US-2024-158911,2024-07-05,2024-07-11,6,"Standard Class",RS-19765,"Roland Schwarz",Corporate,"United States","North Carolina",Charlotte,28205,South,278,FUR-FU-10003829,"Stackable Trays",Furniture,Furnishings,4.928000,2,0.20,0.739200
2794,2794,1963,US-2024-158911,2024-07-05,2024-07-11,6,"Standard Class",RS-19765,"Roland Schwarz",Corporate,"United States","North Carolina",Charlotte,28205,South,1001,OFF-LA-10003223,"Avery 508","Office Supplies",Labels,11.784000,3,0.20,4.271700
4081,4081,1964,US-2024-158918,2024-12-20,2024-12-25,5,NULL,AI-10855,"Arianne Irving",Consumer,"United States",California,"Los Angeles",90036,West,1305,OFF-PA-10004947,"Easy-staple paper","Office Supplies",Paper,17.120000,4,0.00,7.704000
3801,3801,1965,US-2024-158939,2024-11-26,2024-12-01,5,"Standard Class",EA-14035,"Erin Ashbrook",Corporate,"United States",Missouri,Springfield,65807,Central,1636,TEC-CO-10002313,"Canon PC1080F Personal Copier",Technology,Copiers,599.990000,1,0.00,233.996100
2533,2533,1966,US-2024-159380,2024-05-12,2024-05-16,4,"Standard Class",CS-12505,"Cindy Stewart",Consumer,"United States",California,"San Francisco",94122,West,1260,OFF-PA-10003893,"Xerox 1962","Office Supplies",Paper,12.840000,3,0.00,5.778000
2534,2534,1966,US-2024-159380,2024-05-12,2024-05-16,4,"Standard Class",CS-12505,"Cindy Stewart",Consumer,"United States",California,"San Francisco",94122,West,1276,OFF-PA-10004239,"Xerox 1953","Office Supplies",Paper,25.680000,6,0.00,NULL
3745,3745,1967,US-2024-159499,2024-11-21,2024-11-23,2,"Second Class",EM-14095,"Eudokia Martin",Corporate,"United States",Arizona,Phoenix,85023,West,446,OFF-AP-10002867,"Fellowes Command Center 5-outlet power strip","Office Supplies",Appliances,325.632000,6,0.20,28.492800
3754,3754,1967,US-2024-159499,2024-11-21,2024-11-23,2,"Second Class",EM-14095,"Eudokia Martin",Corporate,"United States",Arizona,Phoenix,85023,West,998,OFF-LA-10003121,"Avery 506","Office Supplies",Labels,16.520000,5,0.20,5.369000
3757,3757,1967,US-2024-159499,2024-11-21,2024-11-23,2,"Second Class",EM-14095,"Eudokia Martin",Corporate,"United States",Arizona,Phoenix,85023,West,1565,TEC-AC-10002718,"Belkin Standard 104 key USB Keyboard",Technology,Accessories,23.344000,2,0.20,-1.459000
2325,2325,1968,US-2024-159513,2024-04-02,2024-04-09,7,NULL,JD-15790,"John Dryer",Consumer,"United States",California,"Los Angeles",90049,West,1685,TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone Black",Technology,Machines,71.976000,3,0.20,24.291900
2264,2264,1969,US-2024-159534,2024-03-20,2024-03-23,3,"First Class",DH-13075,"Dave Hallsten",Corporate,"United States","New York","New York City",10035,East,793,OFF-BI-10003656,"Fellowes PB200 Plastic Comb Binding Machine","Office Supplies",Binders,1087.936000,8,0.20,353.579200
2265,2265,1969,US-2024-159534,2024-03-20,2024-03-23,3,"First Class",DH-13075,"Dave Hallsten",Corporate,"United States","New York","New York City",10035,East,810,OFF-BI-10003982,"Wilson Jones Century Plastic Molded Ring Binders","Office Supplies",Binders,49.848000,3,0.20,16.823700
2266,2266,1969,US-2024-159534,2024-03-20,2024-03-23,3,"First Class",DH-13075,"Dave Hallsten",Corporate,"United States","New York","New York City",10035,East,908,OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure 10 x 13","Office Supplies",Envelopes,23.990000,1,0.00,11.995000
2269,2269,1969,US-2024-159534,2024-03-20,2024-03-23,3,"First Class",DH-13075,"Dave Hallsten",Corporate,"United States","New York","New York City",10035,East,1352,OFF-ST-10001172,"Tennsco Lockers Sand","Office Supplies",Storage,83.920000,4,0.00,20.140800
2271,2271,1969,US-2024-159534,2024-03-20,2024-03-23,3,"First Class",DH-13075,"Dave Hallsten",Corporate,"United States","New York","New York City",10035,East,1795,TEC-PH-10002310-1,"Panasonic KX T7731-B Digital phone",Technology,Phones,391.980000,2,0.00,105.834600
2861,2861,1970,US-2024-159590,2024-07-18,2024-07-21,3,NULL,KC-16255,"Karen Carlisle",Corporate,"United States","New York","New York City",10009,East,584,OFF-AR-10003190,"Newell 32","Office Supplies",Art,5.760000,2,0.00,1.612800
3312,3312,1971,US-2024-159779,2024-09-25,2024-09-29,4,"Standard Class",SB-20185,"Sarah Brown",Consumer,"United States","New Hampshire",Concord,3301,East,757,OFF-BI-10002735,"GBC Prestige Therm-A-Bind Covers","Office Supplies",Binders,68.620000,2,0.00,32.251400
3429,3429,1972,US-2024-159786,2024-10-12,2024-10-17,5,"Second Class",RK-19300,"Ralph Kennedy",Consumer,"United States","New York",Rochester,14609,East,335,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base 43w x 30d x 30-37h Black",Furniture,Tables,209.670000,1,0.40,-13.978000
3097,3097,1973,US-2024-159863,2024-09-04,2024-09-07,3,"Second Class",DS-13180,"David Smith",Corporate,"United States",Texas,Houston,77095,Central,1484,TEC-AC-10000109,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",Technology,Accessories,134.376000,3,0.20,6.718800
3820,3820,1974,US-2024-159982,2024-11-28,2024-12-04,6,"Standard Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Illinois,Chicago,60623,Central,230,FUR-FU-10002505,"Eldon 100 Class Desk Accessories",Furniture,Furnishings,12.132000,9,0.60,-8.492400
3829,3829,1974,US-2024-159982,2024-11-28,2024-12-04,6,"Standard Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Illinois,Chicago,60623,Central,1373,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design Black","Office Supplies",Storage,53.920000,5,0.20,4.044000
3830,3830,1974,US-2024-159982,2024-11-28,2024-12-04,6,"Standard Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Illinois,Chicago,60623,Central,1438,OFF-ST-10004804,"Belkin 19 Vented Equipment Shelf Black","Office Supplies",Storage,82.368000,2,0.20,-19.562400
3831,3831,1974,US-2024-159982,2024-11-28,2024-12-04,6,"Standard Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Illinois,Chicago,60623,Central,1762,TEC-PH-10001580,"Logitech Mobile Speakerphone P710e - speaker phone",Technology,Phones,647.904000,6,0.20,56.691600
3808,3808,1975,US-2024-160059,2024-11-27,2024-12-01,4,"Standard Class",TB-21190,"Thomas Brumley","Home Office","United States",Arkansas,Fayetteville,72701,South,654,OFF-BI-10000145,"Zipper Ring Binder Pockets","Office Supplies",Binders,6.240000,2,0.00,3.057600
2865,2865,1976,US-2024-160150,2024-07-19,2024-07-20,1,"First Class",TS-21085,"Thais Sissman",Consumer,"United States",Arizona,Phoenix,85023,West,831,OFF-BI-10004352,"Wilson Jones DublLock D-Ring Binders","Office Supplies",Binders,2.025000,1,0.70,-1.350000
3455,3455,1977,US-2024-160171,2024-10-19,2024-10-24,5,"Standard Class",RM-19675,"Robert Marley","Home Office","United States",California,"Los Angeles",90008,West,392,OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper 3.6 Cubic Foot Stainless Steel/Black","Office Supplies",Appliances,1640.700000,400,0.00,459.396000
3459,3459,1977,US-2024-160171,2024-10-19,2024-10-24,5,"Standard Class",RM-19675,"Robert Marley","Home Office","United States",California,"Los Angeles",90008,West,1503,TEC-AC-10000892,"NETGEAR N750 Dual Band Wi-Fi Gigabit Router",Technology,Accessories,270.000000,3,0.00,97.200000
2218,2218,1978,US-2024-160213,2024-03-08,2024-03-13,5,"Standard Class",AR-10825,"Anthony Rawles",Corporate,"United States","New York","Long Beach",11561,East,1257,OFF-PA-10003848,"Xerox 1997","Office Supplies",Paper,19.440000,3,0.00,9.331200
3546,3546,1979,US-2024-160227,2024-11-02,2024-11-04,2,"First Class",ED-13885,"Emily Ducich","Home Office","United States","New York","New York City",10011,East,85,FUR-CH-10002073,"Hon Olson Stacker Chairs",Furniture,Chairs,2621.322000,11,0.10,553.390200
2869,2869,1980,US-2024-160472,2024-07-20,2024-07-25,5,"Second Class",RK-19300,"Ralph Kennedy",Consumer,"United States",Indiana,"South Bend",46614,Central,862,OFF-EN-10000483,"White Envelopes White Envelopes with Clear Poly Window","Office Supplies",Envelopes,106.750000,7,0.00,49.105000
2870,2870,1980,US-2024-160472,2024-07-20,2024-07-25,5,"Second Class",RK-19300,"Ralph Kennedy",Consumer,"United States",Indiana,"South Bend",46614,Central,1070,OFF-PA-10000528,"Xerox 1981","Office Supplies",Paper,26.400000,5,0.00,11.880000
2871,2871,1980,US-2024-160472,2024-07-20,2024-07-25,5,"Second Class",RK-19300,"Ralph Kennedy",Consumer,"United States",Indiana,"South Bend",46614,Central,1226,OFF-PA-10003129,"Tops White Computer Printout Paper","Office Supplies",Paper,97.820000,2,0.00,45.975400
2872,2872,1980,US-2024-160472,2024-07-20,2024-07-25,5,"Second Class",RK-19300,"Ralph Kennedy",Consumer,"United States",Indiana,"South Bend",46614,Central,1324,OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set Three Stacking Bins","Office Supplies",Storage,34.760000,1,0.00,9.732800
2873,2873,1980,US-2024-160472,2024-07-20,2024-07-25,5,"Second Class",RK-19300,"Ralph Kennedy",Consumer,"United States",Indiana,"South Bend",46614,Central,1414,OFF-ST-10003442,"Eldon Portable Mobile Manager","Office Supplies",Storage,141.400000,5,0.00,38.178000
2874,2874,1980,US-2024-160472,2024-07-20,2024-07-25,5,"Second Class",RK-19300,"Ralph Kennedy",Consumer,"United States",Indiana,"South Bend",46614,Central,1547,TEC-AC-10002253,"Imation Bio 8GB USB Flash Drive Imation Corp",Technology,Accessories,831.200000,5,0.00,124.680000
3462,3462,1981,US-2024-160563,2024-10-20,2024-10-24,4,"Standard Class",NS-18640,"Noel Staavos",Corporate,"United States",California,"San Francisco",94109,West,197,FUR-FU-10001731,"Acrylic Self-Standing Desk Frames",Furniture,Furnishings,16.020000,6,0.00,6.087600
3466,3466,1981,US-2024-160563,2024-10-20,2024-10-24,4,"Standard Class",NS-18640,"Noel Staavos",Corporate,"United States",California,"San Francisco",94109,West,1561,TEC-AC-10002567,"Logitech G602 Wireless Gaming Mouse",Technology,Accessories,239.970000,3,0.00,86.389200
3115,3115,1982,US-2024-160696,2024-09-06,2024-09-10,4,"Standard Class",CK-12760,"Cyma Kinney",Corporate,"United States",Tennessee,Nashville,37211,South,945,OFF-FA-10003059,"Assorted Color Push Pins","Office Supplies",Fasteners,7.240000,5,0.20,1.176500
3314,3314,1983,US-2024-160787,2024-09-25,2024-09-25,0,"Same Day",BM-11785,"Bryan Mills",Consumer,"United States",Pennsylvania,Philadelphia,19143,East,800,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Light Blue","Office Supplies",Binders,2.946000,2,0.70,-2.062200
