order_detail_key,source_row_id,order_key,order_id,order_date,ship_date,shipping_days,ship_mode,customer_id,customer_name,segment,country,state,city,postal_code,region,product_key,product_id,product_name,category,sub_category,sales,quantity,discount,profit
7570,7570,100,CA-2026-158740,2026-05-05,2026-05-10,5,"Standard Class",FG-14260,"Frank Gastineau","Home Office",Canada,Quebec,Montreal,H1A,East,412,OFF-AP-10001293,"Belkin 8 Outlet Surge Protector","Office Supplies",Appliances,6.480000,1,0.55,3.110000
8883,8883,101,CA-2026-160325,2026-09-24,2026-09-24,0,"Same Day",BP-11095,"Bart Pistole",Corporate,Canada,Quebec,Montreal,H1C,East,1737,TEC-PH-10000984,"Panasonic KX-TG9471B",Technology,Phones,40.290000,3,0.00,NULL
8884,8884,101,CA-2026-160325,2026-09-24,2026-09-24,0,"Same Day",BP-11095,"Bart Pistole",Corporate,Canada,Quebec,Montreal,H1C,East,1778,TEC-PH-10001944,"Wi-Ex zBoost YX540 Cellular Phone Signal Booster",Technology,Phones,38.710000,7,0.00,17.806600
7713,7713,102,CA-2026-166695,2026-05-20,2026-05-24,4,"Standard Class",CC-12430,"Chuck Clark","Home Office",Canada,"British Columbia",Vancouver,V6Z,West,53,FUR-CH-10000225,"Global Geo Office Task Chair Gray",Furniture,Chairs,518.272000,8,0.20,-97.176000
7714,7714,102,CA-2026-166695,2026-05-20,2026-05-24,4,"Standard Class",CC-12430,"Chuck Clark","Home Office",Canada,"British Columbia",Vancouver,V6Z,West,219,FUR-FU-10002191,"G.E. Halogen Desk Lamp Bulbs",Furniture,Furnishings,6.980000,1,0.00,3.350400
7715,7715,102,CA-2026-166695,2026-05-20,2026-05-24,4,"Standard Class",CC-12430,"Chuck Clark","Home Office",Canada,"British Columbia",Vancouver,V6Z,West,1681,TEC-MA-10003176,"Okidata B400 Printer",Technology,Machines,343.200000,1,0.20,38.610000
7926,7926,103,CA-2026-184712,2026-06-18,2026-06-20,2,NULL,NC-19470,"Neil Cohen","Home Office",Canada,"Nova Scotia",Halifax,B3H,East,1039,OFF-PA-10000167,"Xerox 1925","Office Supplies",Paper,74.352000,3,0.20,23.235000
8905,8905,104,CA-2026-192314,2026-09-26,2026-10-01,5,"Second Class",JS-13215,"Jennifer Sheldon",Corporate,Canada,Quebec,"Quebec City",G1B,East,1266,OFF-PA-10004022,"Hammermill Color Copier Paper (28Lb. and 96 Bright)","Office Supplies",Paper,9.990000,1,0.00,4.495500
1037,1037,105,US-2023-100006,2023-09-07,2023-09-13,6,"Standard Class",DK-13375,"Dennis Kane",Consumer,"United States","New York","New York City",10024,East,1782,TEC-PH-10002075,"AT&T EL51110 DECT",Technology,Phones,377.970000,3,0.00,109.611300
717,717,106,US-2023-100090,2023-07-08,2023-07-12,4,"Standard Class",EB-13705,"Ed Braxton",Corporate,"United States",California,"San Francisco",94122,West,366,FUR-TA-10003715,"Hon 2111 Invitation Series Corner Table",Furniture,Tables,502.488000,3,0.20,-2512.440000
718,718,106,US-2023-100090,2023-07-08,2023-07-12,4,"Standard Class",EB-13705,"Ed Braxton",Corporate,"United States",California,"San Francisco",94122,West,710,OFF-BI-10001597,"Wilson Jones Ledger-Size Piano-Hinge Binder 2 Blue","Office Supplies",Binders,196.704000,6,0.20,68.846400
170,170,107,US-2023-100279,2023-03-10,2023-03-14,4,"Standard Class",SW-20275,"Scott Williamson",Consumer,"United States",Michigan,"Royal Oak",48073,Central,1183,OFF-PA-10002259,"Geographics Note Cards Blank White 8 1/2 x 11","Office Supplies",Paper,NULL,2,0.00,10.742400
186,186,108,US-2023-100293,2023-03-14,2023-03-18,4,"Standard Class",NF-18475,"Neil Französisch","Home Office","United States",Florida,Jacksonville,32216,South,1041,OFF-PA-10000176,"Xerox 1887","Office Supplies",Paper,91.056000,6,0.20,31.869600
81,81,109,US-2023-100328,2023-01-28,2023-02-03,6,"Standard Class",JC-15340,"Jasper Cacioppo",Consumer,"United States","New York","New York City",10024,East,664,OFF-BI-10000343,"Pressboard Covers with Storage Hooks 9 1/2 x 11 Light Blue","Office Supplies",Binders,3.928000,1,0.20,1.325700
345,345,110,US-2023-100363,2023-04-08,2023-04-15,7,"Standard Class",JM-15655,"Jim Mitchum",Corporate,"United States",Arizona,Glendale,85301,West,921,OFF-FA-10000611,"Binder Clips by OIC","Office Supplies",Fasteners,2.368000,2,0.20,0.828800
347,347,110,US-2023-100363,2023-04-08,2023-04-15,7,"Standard Class",JM-15655,"Jim Mitchum",Corporate,"United States",Arizona,Glendale,85301,West,1299,OFF-PA-10004733,"Things To Do Today Spiral Book","Office Supplies",Paper,19.008000,3,0.20,6.890400
530,530,111,US-2023-100391,2023-05-25,2023-05-29,4,"Standard Class",BW-11065,"Barry Weirich",Consumer,"United States","New York","New York City",10035,East,1122,OFF-PA-10001471,"Strathmore Photo Frame Cards","Office Supplies",Paper,14.620000,2,0.00,6.725200
372,372,112,US-2023-100678,2023-04-18,2023-04-22,4,"Standard Class",KM-16720,"Kunst Miller",Consumer,"United States",Texas,Houston,77095,Central,95,FUR-CH-10002602,"DMI Arturo Collection Mission-style Design Wood Chair",Furniture,Chairs,317.058000,3,0.30,-18.117600
374,374,112,US-2023-100678,2023-04-18,2023-04-22,4,"Standard Class",KM-16720,"Kunst Miller",Consumer,"United States",Texas,Houston,77095,Central,542,OFF-AR-10001868,"Prang Dustless Chalk Sticks","Office Supplies",Art,2.688000,2,0.20,1.008000
376,376,112,US-2023-100678,2023-04-18,2023-04-22,4,"Standard Class",KM-16720,"Kunst Miller",Consumer,"United States",Texas,Houston,77095,Central,860,OFF-EN-10000056,"Cameo Buff Policy Envelopes","Office Supplies",Envelopes,149.352000,3,0.20,50.406300
378,378,112,US-2023-100678,2023-04-18,2023-04-22,4,"Standard Class",KM-16720,"Kunst Miller",Consumer,"United States",Texas,Houston,77095,Central,1494,TEC-AC-10000474,"Kensington Expert Mouse Optical USB Trackball for PC or Mac",Technology,Accessories,227.976000,3,0.20,28.497000
1885,1885,113,US-2023-100706,2023-12-16,2023-12-18,2,"Second Class",LE-16810,"Laurel Elliston",Consumer,"United States",Virginia,Springfield,22153,South,222,FUR-FU-10002268,"Ultra Door Push Plate",Furniture,Furnishings,29.460000,6,0.00,9.721800
1892,1892,113,US-2023-100706,2023-12-16,2023-12-18,2,"Second Class",LE-16810,"Laurel Elliston",Consumer,"United States",Virginia,Springfield,22153,South,1517,TEC-AC-10001314,"Case Logic 2.4GHz Wireless Keyboard",Technology,Accessories,99.980000,2,0.00,7.998400
1685,1685,114,US-2023-100762,2023-11-24,2023-11-29,5,"Standard Class",NG-18355,"Nat Gilpin",Corporate,"United States",Michigan,Jackson,49201,Central,491,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener Blue","Office Supplies",Art,151.920000,4,0.00,45.576000
1689,1689,114,US-2023-100762,2023-11-24,2023-11-29,5,"Standard Class",NG-18355,"Nat Gilpin",Corporate,"United States",Michigan,Jackson,49201,Central,1011,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels White 5000/Box","Office Supplies",Labels,196.620000,2,0.00,96.343800
1691,1691,114,US-2023-100762,2023-11-24,2023-11-29,5,"Standard Class",NG-18355,"Nat Gilpin",Corporate,"United States",Michigan,Jackson,49201,Central,1148,OFF-PA-10001815,"Xerox 1885","Office Supplies",Paper,144.120000,3,0.00,69.177600
1692,1692,114,US-2023-100762,2023-11-24,2023-11-29,5,"Standard Class",NG-18355,"Nat Gilpin",Corporate,"United States",Michigan,Jackson,49201,Central,1271,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space 400 Messages per Book","Office Supplies",Paper,15.960000,2,0.00,7.980000
1116,1116,115,US-2023-100853,2023-09-14,2023-09-19,5,"Standard Class",JB-15400,"Jennifer Braxton",Corporate,"United States",Illinois,Chicago,60623,Central,403,OFF-AP-10000891,"Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center","Office Supplies",Appliances,52.448000,2,0.80,-131.120000
1124,1124,115,US-2023-100853,2023-09-14,2023-09-19,5,"Standard Class",JB-15400,"Jennifer Braxton",Corporate,"United States",Illinois,Chicago,60623,Central,999,OFF-LA-10003148,"Avery 51","Office Supplies",Labels,NULL,4,0.20,6.552000
264,264,116,US-2023-100860,2023-03-26,2023-03-30,4,"Second Class",CS-12505,"Cindy Stewart",Consumer,"United States",California,Pomona,91767,West,984,OFF-LA-10001982,"Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set","Office Supplies",Labels,18.750000,5,0.00,9.000000
1377,1377,117,US-2023-100867,2023-10-19,2023-10-24,5,"Standard Class",EH-14125,"Eugene Hildebrand","Home Office","United States",California,Lakewood,90712,West,1891,TEC-PH-10004922,"RCA Visys Integrated PBX 8-Line Router",Technology,Phones,321.552000,6,0.20,20.097000
270,270,118,US-2023-100881,2023-03-28,2023-04-01,4,"Standard Class",DR-12940,"Daniel Raglin","Home Office","United States","New Mexico",Albuquerque,87105,West,1836,TEC-PH-10003273,"AT&T TR1909W",Technology,Phones,302.376000,3,0.20,22.678200
569,569,119,US-2023-100895,2023-06-02,2023-06-06,4,"Standard Class",SV-20785,"Stewart Visinsky",Consumer,"United States",Georgia,Roswell,30076,South,631,OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils 12/Pack","Office Supplies",Art,8.560000,2,0.00,2.653600
571,571,119,US-2023-100895,2023-06-02,2023-06-06,4,"Standard Class",SV-20785,"Stewart Visinsky",Consumer,"United States",Georgia,Roswell,30076,South,1365,OFF-ST-10001490,"Hot File 7-Pocket Floor Stand","Office Supplies",Storage,356.940000,2,0.00,107.082000
572,572,119,US-2023-100895,2023-06-02,2023-06-06,4,"Standard Class",SV-20785,"Stewart Visinsky",Consumer,"United States",Georgia,Roswell,30076,South,1749,TEC-PH-10001425,"Mophie Juice Pack Helium for iPhone",Technology,Phones,239.970000,3,0.00,67.191600
1390,1390,120,US-2023-100916,2023-10-21,2023-10-26,5,"Standard Class",FH-14275,"Frank Hawley",Corporate,"United States",Virginia,"Newport News",23602,South,380,FUR-TA-10004607,"Hon 2111 Invitation Series Straight Table",Furniture,Tables,591.320000,320,0.00,112.350800
1392,1392,120,US-2023-100916,2023-10-21,2023-10-26,5,"Standard Class",FH-14275,"Frank Hawley",Corporate,"United States",Virginia,"Newport News",23602,South,511,OFF-AR-10001022,"SANFORD Liquid Accent Tank-Style Highlighters","Office Supplies",Art,2.840000,1,0.00,0.880400
1394,1394,120,US-2023-100916,2023-10-21,2023-10-26,5,"Standard Class",FH-14275,"Frank Hawley",Corporate,"United States",Virginia,"Newport News",23602,South,1417,OFF-ST-10003479,"Eldon Base for stackable storage shelf platinum","Office Supplies",Storage,194.700000,5,0.00,9.735000
1638,1638,121,US-2023-100972,2023-11-19,2023-11-24,5,"Second Class",DB-13360,"Dennis Bolton","Home Office","United States",Utah,"Salt Lake City",84106,West,1059,OFF-PA-10000357-1,"Xerox 1888","Office Supplies",Paper,166.440000,3,0.00,79.891200
1772,1772,122,US-2023-101147,2023-12-02,2023-12-04,2,"First Class",MC-17575,"Matt Collins",Consumer,"United States",Illinois,Chicago,60623,Central,472,OFF-AP-10004249,"Staple holder","Office Supplies",Appliances,2.394000,1,0.80,-6.344100
1839,1839,123,US-2023-101175,2023-12-09,2023-12-14,5,"Standard Class",DM-12955,"Dario Medina",Corporate,"United States",Arizona,Mesa,85204,West,1441,OFF-ST-10004950,"Acco Perma 3000 Stacking Storage Drawers","Office Supplies",Storage,100.704000,6,0.20,-1.258800
983,983,124,US-2023-101266,2023-08-27,2023-08-30,3,"Second Class",MM-17920,"Michael Moore",Consumer,"United States",Virginia,Springfield,22153,South,1216,OFF-PA-10002986,"Xerox 1898","Office Supplies",Paper,13.360000,2,0.00,6.412800
1940,1940,125,US-2023-101364,2023-12-22,2023-12-26,4,"Standard Class",TW-21025,"Tamara Willingham","Home Office","United States","New York","New York City",10011,East,811,OFF-BI-10003984,"Lock-Up Easel 'Spel-Binder'","Office Supplies",Binders,296.712000,13,0.20,100.140300
1819,1819,126,US-2023-101392,2023-12-07,2023-12-13,6,NULL,AS-10630,"Ann Steele","Home Office","United States",Washington,Seattle,98103,West,1325,OFF-ST-10000532,"Advantus Rolling Drawer Organizers","Office Supplies",Storage,269.360000,7,0.00,70.033600
1971,1971,127,US-2023-101427,2023-12-26,2023-12-30,4,"Standard Class",AY-10555,"Andy Yotov",Corporate,"United States",Pennsylvania,Philadelphia,19140,East,559,OFF-AR-10002257,"Eldon Spacemaker Box Quick-Snap Lid Clear","Office Supplies",Art,8.016000,3,0.20,1.102200
383,383,128,US-2023-101462,2023-04-20,2023-04-25,5,NULL,BP-11230,"Benjamin Patterson",Consumer,"United States",California,"Los Angeles",90045,West,157,FUR-FU-10000409,"GE 4 Foot Flourescent Tube 40 Watt",Furniture,Furnishings,59.920000,4,0.00,27.563200
1096,1096,129,US-2023-101476,2023-09-12,2023-09-13,1,"First Class",SD-20485,"Shirley Daniels","Home Office","United States","New York","New Rochelle",10801,East,1643,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer Copier Scanner",Technology,Machines,69.990000,1,0.00,30.095700
1734,1734,130,US-2023-101560,2023-11-28,2023-12-01,3,"Second Class",CS-12250,"Chris Selesnick",Corporate,"United States","South Carolina",Columbia,29203,South,274,FUR-FU-10003773,"Eldon Cleatmat Plus Chair Mats for High Pile Carpets",Furniture,Furnishings,397.600000,5,0.00,43.736000
1737,1737,130,US-2023-101560,2023-11-28,2023-12-01,3,"Second Class",CS-12250,"Chris Selesnick",Corporate,"United States","South Carolina",Columbia,29203,South,640,OFF-AR-10004757,"Crayola Colored Pencils","Office Supplies",Art,13.120000,4,0.00,4.329600
1738,1738,130,US-2023-101560,2023-11-28,2023-12-01,3,"Second Class",CS-12250,"Chris Selesnick",Corporate,"United States","South Carolina",Columbia,29203,South,661,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements 9/16 Spine Black","Office Supplies",Binders,45.660000,3,0.00,22.373400
1742,1742,130,US-2023-101560,2023-11-28,2023-12-01,3,"Second Class",CS-12250,"Chris Selesnick",Corporate,"United States","South Carolina",Columbia,29203,South,1118,OFF-PA-10001363,"Xerox 1933","Office Supplies",Paper,85.960000,7,0.00,40.401200
1876,1876,131,US-2023-101602,2023-12-15,2023-12-18,3,"First Class",MC-18100,"Mick Crebagga",Consumer,"United States",Texas,"El Paso",79907,Central,130,FUR-CH-10004675,"Lifetime Advantage Folding Chairs 4/Carton",Furniture,Chairs,763.280000,5,0.30,-21.808000
1879,1879,131,US-2023-101602,2023-12-15,2023-12-18,3,"First Class",MC-18100,"Mick Crebagga",Consumer,"United States",Texas,"El Paso",79907,Central,1713,TEC-PH-10000169,"ARKON Windshield Dashboard Air Vent Car Mount Holder",Technology,Phones,40.680000,3,0.20,-9.153000
284,284,132,US-2023-101770,2023-03-31,2023-04-04,4,"Standard Class",KB-16240,"Karen Bern",Corporate,"United States",Florida,Miami,33180,South,689,OFF-BI-10001097,"Avery Hole Reinforcements","Office Supplies",Binders,1.869000,1,0.70,-1.308300
1611,1611,133,US-2023-101833,2023-11-17,2023-11-22,5,"Second Class",FG-14260,"Frank Gastineau","Home Office","United States","New York","New York City",10024,East,1243,OFF-PA-10003591,"Southworth 100% Cotton The Best Paper","Office Supplies",Paper,34.440000,3,0.00,17.220000
1407,1407,134,US-2023-101931,2023-10-28,2023-10-31,3,"First Class",TS-21370,"Todd Sumrall",Corporate,"United States",California,"Los Angeles",90049,West,7,FUR-BO-10001337,"O'Sullivan Living Dimensions 2-Shelf Bookcases",Furniture,Bookcases,616.998000,6,0.15,-36.294000
1408,1408,134,US-2023-101931,2023-10-28,2023-10-31,3,"First Class",TS-21370,"Todd Sumrall",Corporate,"United States",California,"Los Angeles",90049,West,819,OFF-BI-10004140,"Avery Non-Stick Binders","Office Supplies",Binders,7.184000,2,0.20,2.245000
1409,1409,134,US-2023-101931,2023-10-28,2023-10-31,3,"First Class",TS-21370,"Todd Sumrall",Corporate,"United States",California,"Los Angeles",90049,West,1414,OFF-ST-10003442,"Eldon Portable Mobile Manager","Office Supplies",Storage,141.400000,5,0.00,38.178000
1410,1410,134,US-2023-101931,2023-10-28,2023-10-31,3,"First Class",TS-21370,"Todd Sumrall",Corporate,"United States",California,"Los Angeles",90049,West,1448,OFF-SU-10000646,"Premier Automatic Letter Opener","Office Supplies",Supplies,480.740000,2,0.00,14.422200
1411,1411,134,US-2023-101931,2023-10-28,2023-10-31,3,"First Class",TS-21370,"Todd Sumrall",Corporate,"United States",California,"Los Angeles",90049,West,1460,OFF-SU-10002301,"Serrated Blade or Curved Handle Hand Letter Openers","Office Supplies",Supplies,6.280000,NULL,0.00,0.062800
1265,1265,135,US-2023-102008,2023-09-30,2023-10-04,4,"Standard Class",RA-19915,"Russell Applegate",Consumer,"United States","New York","New York City",10011,East,1272,OFF-PA-10004092,"Tops Green Bar Computer Printout Paper","Office Supplies",Paper,48.940000,1,0.00,24.470000
459,459,136,US-2023-102071,2023-05-09,2023-05-15,6,"Standard Class",PG-18820,"Patrick Gardner",Consumer,"United States",California,"San Francisco",94110,West,1484,TEC-AC-10000109,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",Technology,Accessories,167.970000,3,0.00,40.312800
460,460,136,US-2023-102071,2023-05-09,2023-05-15,6,"Standard Class",PG-18820,"Patrick Gardner",Consumer,"United States",California,"San Francisco",94110,West,1586,TEC-AC-10003441,"Kingston Digital DataTraveler 32GB USB 2.0",Technology,Accessories,67.800000,4,0.00,4.068000
1290,1290,137,US-2023-102085,2023-10-04,2023-10-09,5,"Standard Class",JD-16015,"Joy Daniels",Consumer,"United States",Washington,Seattle,98115,West,993,OFF-LA-10002475,"Avery 519","Office Supplies",Labels,29.240000,4,0.00,13.742800
1651,1651,138,US-2023-102274,2023-11-21,2023-11-26,5,"Standard Class",DH-13075,"Dave Hallsten",Corporate,"United States",Kentucky,Richmond,40475,South,573,OFF-AR-10002833,"Newell 322","Office Supplies",Art,NULL,NULL,0.00,1.474200
1655,1655,138,US-2023-102274,2023-11-21,2023-11-26,5,"Standard Class",DH-13075,"Dave Hallsten",Corporate,"United States",Kentucky,Richmond,40475,South,1284,OFF-PA-10004359,"Multicolor Computer Printout Paper","Office Supplies",Paper,629.100000,6,0.00,301.968000
1656,1656,138,US-2023-102274,2023-11-21,2023-11-26,5,"Standard Class",DH-13075,"Dave Hallsten",Corporate,"United States",Kentucky,Richmond,40475,South,1368,OFF-ST-10001511,"Space Solutions Commercial Steel Shelving","Office Supplies",Storage,193.950000,3,0.00,9.697500
1658,1658,138,US-2023-102274,2023-11-21,2023-11-26,5,"Standard Class",DH-13075,"Dave Hallsten",Corporate,"United States",Kentucky,Richmond,40475,South,1827,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size Binaural",Technology,Phones,36.990000,1,0.00,NULL
1681,1681,139,US-2023-102295,2023-11-24,2023-11-26,2,"Second Class",EH-13990,"Erica Hackney",Consumer,"United States",California,Sacramento,95823,West,76,FUR-CH-10001714,"Global Leather & Oak Executive Chair Burgundy",Furniture,Chairs,120.712000,1,0.20,-18.106800
2008,2008,140,US-2023-102330,2023-12-29,2024-01-03,5,"Standard Class",AI-10855,"Arianne Irving",Consumer,"United States",California,Brentwood,94513,West,1010,OFF-LA-10003923,"Alphabetical Labels for Top Tab Filing","Office Supplies",Labels,88.800000,6,0.00,44.400000
2014,2014,140,US-2023-102330,2023-12-29,2024-01-03,5,"Standard Class",AI-10855,"Arianne Irving",Consumer,"United States",California,Brentwood,94513,West,1738,TEC-PH-10001051,"HTC One",Technology,Phones,319.968000,4,0.20,35.996400
1856,1856,141,US-2023-102631,2023-12-13,2023-12-17,4,"Standard Class",EB-13840,"Ellis Ballard",Corporate,"United States",Illinois,Chicago,60623,Central,283,FUR-FU-10003930,"Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock",Furniture,Furnishings,94.428000,3,0.60,-42.492600
68,68,142,US-2023-102645,2023-01-23,2023-01-28,5,"Standard Class",IM-15055,"Ionia McGrath",Consumer,"United States",Nevada,"Las Vegas",89115,West,1147,OFF-PA-10001804,"Xerox 195","Office Supplies",Paper,40.080000,6,0.00,19.238400
324,324,143,US-2023-102652,2023-04-06,2023-04-12,6,"Standard Class",AY-10555,"Andy Yotov",Corporate,"United States",California,"Los Angeles",90049,West,167,FUR-FU-10000747,"Tenex B1-RE Series Chair Mats for Low Pile Carpets",Furniture,Furnishings,91.960000,2,0.00,15.633200
325,325,143,US-2023-102652,2023-04-06,2023-04-12,6,"Standard Class",AY-10555,"Andy Yotov",Corporate,"United States",California,"Los Angeles",90049,West,205,FUR-FU-10001918,"C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings",Furniture,Furnishings,33.110000,7,0.00,12.912900
331,331,143,US-2023-102652,2023-04-06,2023-04-12,6,"Standard Class",AY-10555,"Andy Yotov",Corporate,"United States",California,"Los Angeles",90049,West,1165,OFF-PA-10001977,"Xerox 194","Office Supplies",Paper,55.480000,1,0.00,26.630400
332,332,143,US-2023-102652,2023-04-06,2023-04-12,6,"Standard Class",AY-10555,"Andy Yotov",Corporate,"United States",California,"Los Angeles",90049,West,1235,OFF-PA-10003309,"Xerox 211","Office Supplies",Paper,19.440000,3,0.00,9.331200
1439,1439,144,US-2023-102673,2023-11-01,2023-11-05,4,"Standard Class",KH-16630,"Ken Heidel",Corporate,"United States","North Carolina",Charlotte,28205,South,500,OFF-AR-10000634,"Newell 320","Office Supplies",Art,10.272000,3,0.20,0.898800
1444,1444,144,US-2023-102673,2023-11-01,2023-11-05,4,"Standard Class",KH-16630,"Ken Heidel",Corporate,"United States","North Carolina",Charlotte,28205,South,944,OFF-FA-10003021,Staples,"Office Supplies",Fasteners,7.520000,5,0.20,1.410000
1445,1445,144,US-2023-102673,2023-11-01,2023-11-05,4,"Standard Class",KH-16630,"Ken Heidel",Corporate,"United States","North Carolina",Charlotte,28205,South,982,OFF-LA-10001771,"Avery 513","Office Supplies",Labels,47.808000,12,0.55,15.537600
1454,1454,144,US-2023-102673,2023-11-01,2023-11-05,4,"Standard Class",KH-16630,"Ken Heidel",Corporate,"United States","North Carolina",Charlotte,28205,South,1872,TEC-PH-10004434,"Cisco IP Phone 7961G VoIP phone - Dark gray",Technology,Phones,NULL,9,0.20,NULL
350,350,145,US-2023-102715,2023-04-11,2023-04-13,2,"Second Class",JK-15370,"Jay Kimmel",Consumer,"United States",Florida,Miami,33180,South,930,OFF-FA-10001332,"Acco Banker's Clasps 5 3/4-Long","Office Supplies",Fasteners,NULL,3,0.20,2.332800
351,351,145,US-2023-102715,2023-04-11,2023-04-13,2,"Second Class",JK-15370,"Jay Kimmel",Consumer,"United States",Florida,Miami,33180,South,1029,OFF-PA-10000029,"Xerox 224","Office Supplies",Paper,10.368000,2,0.20,3.628800
353,353,145,US-2023-102715,2023-04-11,2023-04-13,2,"Second Class",JK-15370,"Jay Kimmel",Consumer,"United States",Florida,Miami,33180,South,1533,TEC-AC-10001874,"Logitech Wireless Anywhere Mouse MX for PC and Mac",Technology,Accessories,335.944000,7,0.20,41.993000
354,354,145,US-2023-102715,2023-04-11,2023-04-13,2,"Second Class",JK-15370,"Jay Kimmel",Consumer,"United States",Florida,Miami,33180,South,1538,TEC-AC-10002001,"Logitech Wireless Gaming Headset G930",Technology,Accessories,383.976000,3,0.20,81.594900
1067,1067,146,US-2023-102869,2023-09-09,2023-09-14,5,"Second Class",LC-17140,"Logan Currie",Consumer,"United States",Pennsylvania,Philadelphia,19140,East,228,FUR-FU-10002456,"Master Caster Door Stop Large Neon Orange",Furniture,Furnishings,17.472000,3,0.20,5.023200
1071,1071,146,US-2023-102869,2023-09-09,2023-09-14,5,"Second Class",LC-17140,"Logan Currie",Consumer,"United States",Pennsylvania,Philadelphia,19140,East,1089,OFF-PA-10000788,"Xerox 210","Office Supplies",Paper,15.552000,3,0.20,5.443200
1076,1076,146,US-2023-102869,2023-09-09,2023-09-14,5,"Second Class",LC-17140,"Logan Currie",Consumer,"United States",Pennsylvania,Philadelphia,19140,East,1544,TEC-AC-10002134,"Rosewill 107 Normal Keys USB Wired Standard Keyboard",Technology,Accessories,64.704000,6,0.20,-4.852800
1078,1078,146,US-2023-102869,2023-09-09,2023-09-14,5,"Second Class",LC-17140,"Logan Currie",Consumer,"United States",Pennsylvania,Philadelphia,19140,East,1806,TEC-PH-10002549,"Polycom SoundPoint IP 450 VoIP phone",Technology,Phones,135.516000,1,0.40,NULL
311,311,147,US-2023-102988,2023-04-05,2023-04-09,4,"Second Class",GM-14695,"Greg Maxwell",Corporate,"United States",Virginia,Alexandria,22304,South,485,OFF-AR-10000127,"Newell 321","Office Supplies",Art,22.960000,7,0.00,NULL
314,314,147,US-2023-102988,2023-04-05,2023-04-09,4,"Second Class",GM-14695,"Greg Maxwell",Corporate,"United States",Virginia,Alexandria,22304,South,640,OFF-AR-10004757,"Crayola Colored Pencils","Office Supplies",Art,22.960000,7,0.00,7.576800
317,317,147,US-2023-102988,2023-04-05,2023-04-09,4,"Second Class",GM-14695,"Greg Maxwell",Corporate,"United States",Virginia,Alexandria,22304,South,1236,OFF-PA-10003349,"Xerox 1957","Office Supplies",Paper,12.960000,2,0.00,6.350400
322,322,147,US-2023-102988,2023-04-05,2023-04-09,4,"Second Class",GM-14695,"Greg Maxwell",Corporate,"United States",Virginia,Alexandria,22304,South,1466,OFF-SU-10002881,"Martin Yale Chadless Opener Electric Letter Opener","Office Supplies",Supplies,4164.050000,5,0.00,83.281000
323,323,147,US-2023-102988,2023-04-05,2023-04-09,4,"Second Class",GM-14695,"Greg Maxwell",Corporate,"United States",Virginia,Alexandria,22304,South,1763,TEC-PH-10001615,"AT&T CL82213",Technology,Phones,28.990000,1,0.00,8.407100
803,803,148,US-2023-103058,2023-07-23,2023-07-24,1,"First Class",AG-10270,"Alejandro Grove",Consumer,"United States","New York","New York City",10011,East,1517,TEC-AC-10001314,"Case Logic 2.4GHz Wireless Keyboard",Technology,Accessories,99.980000,2,0.00,7.998400
1359,1359,149,US-2023-103086,2023-10-17,2023-10-19,2,"Second Class",EB-14170,"Evan Bailliet",Consumer,"United States",Texas,Houston,77095,Central,307,FUR-FU-10004586,"G.E. Longer-Life Indoor Recessed Floodlight Bulbs",Furniture,Furnishings,5.312000,2,0.60,-1.593600
1922,1922,150,US-2023-103100,2023-12-20,2023-12-23,3,"First Class",AB-10105,"Adrian Barton",Consumer,"United States",Indiana,Indianapolis,46203,Central,842,OFF-BI-10004600,"Ibico Ibimaster 300 Manual Binding System","Office Supplies",Binders,1103.970000,3,0.00,496.786500
1925,1925,150,US-2023-103100,2023-12-20,2023-12-23,3,"First Class",AB-10105,"Adrian Barton",Consumer,"United States",Indiana,Indianapolis,46203,Central,1008,OFF-LA-10003720,"Avery 487","Office Supplies",Labels,3.690000,1,0.00,1.734300
1200,1200,151,US-2023-103191,2023-09-22,2023-09-27,5,"Standard Class",VG-21805,"Vivek Grady",Corporate,"United States",Illinois,Chicago,60653,Central,1398,OFF-ST-10002574,"SAFCO Commercial Wire Shelving Black","Office Supplies",Storage,NULL,3,0.20,-82.884000
1520,1520,152,US-2023-103219,2023-11-09,2023-11-13,4,NULL,BF-11215,"Benjamin Farhat","Home Office","United States","New York","New York City",10035,East,296,FUR-FU-10004091-1,"Eldon 200 Class Desk Accessories Black",Furniture,Furnishings,56.520000,9,0.00,21.477600
462,462,153,US-2023-103310,2023-05-10,2023-05-15,5,"Standard Class",GM-14680,"Greg Matthias",Consumer,"United States",California,"San Jose",95123,West,90,FUR-CH-10002320,"Hon Pagoda Stacking Chairs",Furniture,Chairs,256.784000,1,0.20,32.098000
